configuration,"instruction type: [2, 2]",traffic const: 0.75,13500.0 cars / hour
car id,turn type,lane,optimal travel time,actual travel time,delay
0,2,straight,5.665747735089477,17.2,11.534252264910522
1,2,straight,5.161081991979972,13.200000000000001,8.03891800802003
2,2,straight,5.102018275000528,14.200000000000001,9.097981724999473
3,2,straight,5.137186058264947,19.0,13.862813941735052
4,1,straight,4.895032518965773,15.600000000000001,10.704967481034227
5,2,straight,4.895032518965773,23.0,18.104967481034226
6,2,straight,5.350819761068472,13.200000000000001,7.849180238931529
7,1,straight,4.687066801583157,15.0,10.312933198416843
8,2,straight,4.732529448699138,13.4,8.667470551300863
9,1,left,4.755890801775897,15.3,10.544109198224103
10,2,straight,5.095717456694247,15.8,10.704282543305753
11,2,straight,5.011820806806259,14.100000000000001,9.088179193193742
12,1,left,4.833944808882367,17.0,12.166055191117632
13,1,left,5.16126709025627,16.6,11.438732909743731
14,2,straight,5.101945732135629,16.3,11.198054267864372
15,1,left,4.693147700778552,26.3,21.606852299221448
16,1,straight,4.965344330101791,24.1,19.13465566989821
17,2,straight,4.610237948540696,22.900000000000002,18.289762051459306
18,2,straight,4.984583669269153,13.3,8.315416330730848
19,2,straight,4.992346427309288,23.3,18.30765357269071
20,1,straight,4.610237948540696,20.700000000000003,16.089762051459306
21,1,straight,4.612436388650931,13.4,8.78756361134907
22,2,straight,4.83322656891748,15.600000000000001,10.766773431082521
23,2,straight,4.4946006921312005,19.900000000000002,15.405399307868802
24,1,left,4.501927626767081,18.3,13.79807237323292
25,1,straight,4.5324061120372665,28.700000000000003,24.167593887962738
26,1,straight,4.8859059408304955,28.3,23.414094059169507
27,1,left,4.549214940997362,31.5,26.950785059002637
28,1,left,4.872931380136191,22.200000000000003,17.327068619863812
29,1,left,4.5995032713317885,22.3,17.700496728668213
30,1,straight,4.912555612299144,26.900000000000002,21.987444387700858
31,2,straight,4.8767576375749115,23.400000000000002,18.52324236242509
32,2,straight,4.885907155265455,27.400000000000002,22.51409284473455
33,1,straight,4.535011765270915,31.200000000000003,26.664988234729087
34,1,straight,5.0666932234369675,36.6,31.533306776563034
