configuration,"instruction type: [2, 2]",traffic const: 0.5,9000.0 cars / hour
car id,turn type,lane,optimal travel time,actual travel time,delay
0,2,straight,4.992663527842286,15.9,10.907336472157715
1,2,straight,5.221333213991539,13.5,8.278666786008461
2,2,straight,4.902029872065187,16.5,11.597970127934813
3,2,straight,4.873166851423736,16.6,11.726833148576265
4,2,straight,4.912970755767352,20.400000000000002,15.48702924423265
5,2,straight,5.223581726199879,12.700000000000001,7.476418273800122
6,2,straight,5.146842939853097,17.6,12.453157060146903
7,2,straight,4.980414115499176,22.400000000000002,17.419585884500826
8,2,straight,4.836533869020861,31.0,26.16346613097914
9,2,straight,4.963045943494059,16.5,11.536954056505941
10,2,straight,4.896118347333571,19.8,14.90388165266643
11,2,straight,4.626225271228314,20.200000000000003,15.573774728771689
12,1,left,4.693065240941432,16.3,11.606934759058568
13,1,left,4.503935943268372,13.4,8.896064056731628
14,1,left,4.459365695596847,19.1,14.640634304403154
15,2,straight,4.833333158220277,14.600000000000001,9.766666841779724
16,1,left,4.693068956848855,16.0,11.306931043151145
17,2,straight,4.876678161893011,24.6,19.72332183810699
18,2,straight,5.024061510020254,34.300000000000004,29.27593848997975
19,2,straight,4.632454377499926,16.1,11.467545622500076
20,1,left,4.500484776420567,19.6,15.099515223579434
21,1,left,4.5466509167677485,13.100000000000001,8.553349083232252
22,1,left,4.582146859844101,23.0,18.4178531401559
23,1,left,4.5937386179662605,33.0,28.40626138203374
24,2,straight,4.626178409045301,13.5,8.873821590954698
25,1,left,4.473947183953327,16.900000000000002,12.426052816046674
26,2,straight,4.576232673394412,36.1,31.52376732660559
27,2,straight,4.5287156967626245,18.900000000000002,14.371284303237378
28,1,left,4.481532377745461,20.700000000000003,16.218467622254543
29,1,left,4.534100088372774,30.6,26.065899911627227
30,2,straight,4.864931452429828,33.9,29.03506854757017
31,2,straight,4.524160974366154,12.3,7.7758390256338465
32,1,left,4.384099647501145,17.8,13.415900352498856
33,2,straight,4.533281755396613,20.0,15.466718244603387
34,2,straight,4.569638320833514,25.3,20.730361679166485
35,1,left,4.432622475270944,8.200000000000001,3.7673775247290573
36,2,straight,4.455240340370815,18.400000000000002,13.944759659629188
37,2,straight,4.499205936781285,37.1,32.600794063218714
38,1,left,4.742282289382262,32.800000000000004,28.057717710617744
39,2,straight,4.474688794236339,18.7,14.22531120576366
40,1,left,4.392981201724592,40.5,36.107018798275405
41,1,left,4.440966271852708,18.1,13.659033728147293
42,2,straight,4.802056400928792,23.400000000000002,18.59794359907121
43,1,left,4.3833489836938435,48.7,44.31665101630616
44,2,straight,4.623795064880462,41.0,36.37620493511954
45,2,straight,4.496247681512598,24.0,19.5037523184874
46,1,left,4.440966271852708,28.200000000000003,23.759033728147294
47,2,straight,4.461940489256059,25.400000000000002,20.938059510743944
48,1,left,4.455084628527627,31.400000000000002,26.944915371472376
49,2,straight,4.478791015171093,35.4,30.921208984828905
50,1,left,4.38322466853633,16.8,12.416775331463672
51,1,left,4.384927374586266,26.900000000000002,22.515072625413737
52,2,straight,4.726949311779528,21.900000000000002,17.173050688220474
53,2,straight,4.467554761921321,40.400000000000006,35.932445238078685
54,2,straight,4.81836620620563,26.6,21.78163379379437
55,1,left,4.963070969900053,36.9,31.936929030099947
56,2,straight,4.449013678609274,34.9,30.450986321390722
57,2,straight,4.458827663012775,49.900000000000006,45.44117233698723
58,1,left,4.804220003284129,26.400000000000002,21.595779996715873
59,1,left,5.100096008529761,46.800000000000004,41.699903991470244
60,2,straight,4.746903773667204,50.1,45.353096226332795
61,2,straight,4.559082665193842,54.900000000000006,50.340917334806164
62,2,straight,4.463581604665542,24.5,20.036418395334458
63,2,straight,4.803867384192958,32.2,27.396132615807044
64,1,left,4.383162817481156,35.5,31.116837182518843
65,2,straight,4.55682741122411,35.300000000000004,30.743172588775895
66,2,straight,4.450670610234865,57.6,53.149329389765136
67,1,left,4.400797073890782,29.200000000000003,24.79920292610922
68,1,left,4.55574891690491,31.900000000000002,27.34425108309509
69,1,left,5.3397414210846375,56.5,51.16025857891536
70,1,left,4.388959613472763,37.1,32.71104038652724
71,2,straight,4.597831833717584,40.5,35.902168166282415
72,1,left,4.452686588455115,44.6,40.147313411544886
73,2,straight,4.850738401349994,25.200000000000003,20.34926159865001
74,1,left,4.408906513695465,42.900000000000006,38.49109348630454
75,2,straight,4.923067591650112,43.7,38.77693240834989
76,1,left,4.394549110263684,52.5,48.10545088973632
77,1,left,4.437235091098132,49.400000000000006,44.962764908901875
78,2,straight,5.045809794583604,48.6,43.5541902054164
79,1,left,4.607083740520054,41.900000000000006,37.29291625947995
80,2,straight,4.615525684146239,61.7,57.08447431585376
81,1,left,4.79655540333156,56.900000000000006,52.103444596668446
82,2,straight,4.705010303188893,32.1,27.39498969681111
83,2,straight,5.223571177377636,58.400000000000006,53.17642882262237
84,2,straight,4.473019277271678,36.300000000000004,31.826980722728326
85,1,left,4.390402175032012,51.400000000000006,47.009597824968
86,2,straight,5.475069035362168,63.300000000000004,57.824930964637836
87,1,left,4.909479358976043,66.8,61.890520641023954
88,1,left,4.403909943947794,49.1,44.696090056052206
89,2,straight,4.703717202155648,51.6,46.89628279784435
90,2,straight,6.584051873453523,72.3,65.71594812654648
91,2,straight,4.4464576714908075,25.1,20.653542328509193
92,1,left,4.395754163799811,55.5,51.10424583620019
93,1,left,4.4442497055061025,59.300000000000004,54.8557502944939
94,2,straight,4.722782111614031,68.3,63.57721788838597
95,2,straight,4.4940208850235095,41.400000000000006,36.905979114976496
