configuration,"instruction type: [1, 1]",traffic const: 0.1,1800.0 cars / hour
car id,turn type,lane,optimal travel time,actual travel time,delay
0,1,straight,5.967430093910116,14.0,8.032569906089883
1,1,straight,4.999827501243633,13.100000000000001,8.100172498756368
2,1,straight,5.323647205864118,15.0,9.676352794135882
3,1,left,4.971385450604602,22.200000000000003,17.228614549395402
4,1,straight,4.824944118200322,18.400000000000002,13.575055881799681
5,1,left,4.758920558112251,17.1,12.34107944188775
6,1,left,4.79084688676512,18.2,13.40915311323488
7,1,straight,4.672812215670349,16.8,12.127187784329653
8,1,left,4.80542906166737,25.200000000000003,20.394570938332635
9,1,left,4.652339268740889,18.2,13.54766073125911
10,1,straight,4.795460110755543,17.900000000000002,13.10453988924446
11,1,left,4.6465301607184335,18.1,13.453469839281567
12,1,left,4.682379379421164,24.3,19.617620620578837
13,1,left,4.733419525171632,30.0,25.266580474828366
14,1,left,4.645920645309182,25.0,20.354079354690818
15,1,left,4.7286130295128554,17.7,12.971386970487144
16,1,straight,4.82095016724778,15.8,10.97904983275222
17,1,straight,4.74702759962482,17.5,12.75297240037518
18,1,left,4.645868294330415,17.1,12.454131705669585
19,1,left,4.811208853231056,19.3,14.488791146768945
20,1,straight,4.769739661500961,23.400000000000002,18.630260338499042
21,1,left,4.851648388562514,19.200000000000003,14.34835161143749
22,1,straight,4.681146104782515,16.6,11.918853895217486
23,1,straight,5.053735477049223,13.9,8.846264522950777
24,1,left,5.011159055220785,21.400000000000002,16.38884094477922
25,1,left,5.131756462502219,14.8,9.668243537497782
26,1,left,5.113752658606959,22.0,16.88624734139304
27,1,straight,5.2974482960433535,14.3,9.002551703956648
28,1,straight,4.714746768289484,18.2,13.485253231710516
29,1,straight,5.297427346973106,14.5,9.202572653026895
30,1,straight,5.053735477049223,24.8,19.746264522950778
31,1,left,5.180873735508969,20.3,15.119126264491031
32,1,straight,5.578875625704343,28.3,22.72112437429566
33,1,straight,4.964878465582307,13.8,8.835121534417695
34,1,straight,5.582070767698153,16.5,10.917929232301848
35,1,straight,4.672428808039926,16.2,11.527571191960075
36,1,straight,5.316155600841959,18.2,12.88384439915804
37,1,left,5.632593378121253,16.6,10.967406621878748
38,1,left,5.791827181952,14.200000000000001,8.408172818048001
39,1,straight,5.123654558871393,17.0,11.876345441128606
40,1,straight,5.635567182793674,23.3,17.664432817206325
41,1,left,5.079955954131801,24.8,19.7200440458682
42,1,left,6.044377061873909,20.900000000000002,14.855622938126093
43,1,left,5.95856698688274,16.2,10.241433013117259
44,1,left,5.933124471984463,23.3,17.366875528015537
45,1,left,5.563195926703344,27.900000000000002,22.33680407329666
46,1,straight,5.566730413134313,34.6,29.03326958686569
47,1,straight,6.256157914249822,40.6,34.34384208575018
48,1,straight,5.059257736562967,25.0,19.940742263437034
49,1,straight,4.672058061915863,32.0,27.327941938084138
50,1,left,4.690672967403225,18.7,14.009327032596774
51,1,left,4.647655046565577,39.6,34.95234495343443
52,1,straight,4.672813362365565,21.3,16.627186637634438
53,1,straight,4.677876845212227,46.300000000000004,41.62212315478778
54,1,left,6.591076197140096,15.200000000000001,8.608923802859906
55,1,straight,4.859534475436618,14.600000000000001,9.740465524563383
56,1,left,5.426480798259869,16.5,11.073519201740131
57,1,straight,5.705749736811474,52.7,46.994250263188526
58,1,left,6.562580849926107,22.3,15.737419150073894
59,1,straight,5.4312412065909275,23.1,17.668758793409076
60,1,left,5.759397784605209,21.1,15.340602215394792
61,1,left,5.405044063148929,30.700000000000003,25.294955936851075
62,1,left,6.403285071129566,26.700000000000003,20.296714928870436
63,1,straight,4.677897602323232,47.0,42.322102397676765
64,1,left,5.703343148556291,48.800000000000004,43.09665685144371
65,1,straight,6.72802664289723,31.1,24.37197335710277
66,1,left,4.674633591588124,27.200000000000003,22.525366408411877
67,1,straight,6.732355860757471,35.0,28.267644139242528
68,1,left,4.697311657390725,15.8,11.102688342609277
69,1,straight,4.6911651325675106,33.9,29.208834867432486
70,1,left,4.689390739297121,22.200000000000003,17.510609260702882
71,1,straight,4.6802411185985875,40.7,36.019758881401415
72,1,straight,4.703623412869473,28.5,23.796376587130528
73,1,left,5.759433845870339,15.600000000000001,9.840566154129663
74,1,left,4.6629105459103375,36.2,31.537089454089667
75,1,straight,4.6895627037726975,29.0,24.310437296227303
76,1,left,4.655609249507829,43.2,38.54439075049218
77,1,left,4.650282248847219,50.2,45.549717751152784
78,1,left,4.6461375608424795,57.2,52.55386243915753
79,1,straight,4.682155273645334,35.9,31.217844726354663
80,1,left,4.654285903622895,29.0,24.345714096377105
81,1,straight,5.859060231092285,56.900000000000006,51.04093976890772
82,1,straight,4.67559216856731,35.300000000000004,30.624407831432695
83,1,straight,7.943444718542893,13.600000000000001,5.656555281457108
84,1,left,6.431202396660606,39.0,32.56879760333939
85,1,straight,6.40184910213587,45.800000000000004,39.398150897864134
86,1,left,6.348060376118422,53.2,46.85193962388158
87,1,left,4.650521474074758,43.6,38.949478525925244
88,1,straight,6.176871779709786,16.900000000000002,10.723128220290217
89,1,straight,7.286379626623565,56.5,49.213620373376436
90,1,straight,4.705168119467728,48.5,43.79483188053227
91,1,left,4.669526764269663,28.6,23.93047323573034
92,1,straight,4.690267113387139,55.300000000000004,50.60973288661287
93,1,left,7.229472152753858,64.2,56.970527847246146
94,1,straight,8.259073825444391,69.8,61.54092617455561
95,1,left,4.656501156305109,63.1,58.44349884369489
96,1,straight,4.677094905558716,69.60000000000001,64.92290509444129
97,1,straight,6.150363043965618,23.900000000000002,17.749636956034383
98,1,left,7.161033967497714,75.8,68.63896603250228
99,1,left,7.388603871071127,76.2,68.81139612892888
100,1,left,4.6608094167152,35.6,30.9391905832848
101,1,left,7.505578620723655,76.3,68.79442137927634
102,1,straight,4.680216543681522,42.2,37.51978345631848
103,1,left,4.651367034979273,49.7,45.04863296502073
104,1,straight,6.156133081161166,30.900000000000002,24.743866918838837
105,1,straight,4.687219308948295,44.2,39.51278069105171
106,1,straight,6.790528721943306,50.0,43.2094712780567
107,1,straight,4.68037581998526,51.5,46.81962418001474
108,1,left,4.649324677228176,59.0,54.35067532277182
109,1,left,5.928077567831576,47.900000000000006,41.97192243216843
110,1,straight,4.672116266648779,65.5,60.82788373335122
111,1,left,7.180509626764929,83.10000000000001,75.91949037323508
112,1,straight,4.672530002819917,72.4,67.7274699971801
113,1,left,5.902818567643514,55.0,49.097181432356486
114,1,left,4.650957381384006,75.5,70.849042618616
115,1,straight,4.6725375914169165,81.9,77.2274624085831
116,1,straight,6.967845808343638,82.7,75.73215419165636
117,1,straight,4.82553897846788,14.5,9.674461021532121
118,1,straight,6.952347869862427,82.80000000000001,75.84765213013759
119,1,left,7.029351511761765,82.9,75.87064848823825
120,1,straight,4.814389780655661,21.700000000000003,16.885610219344343
121,1,straight,5.8789657980316425,61.6,55.72103420196836
122,1,left,7.564973686863311,26.1,18.53502631313669
123,1,straight,8.580286598273917,65.4,56.81971340172609
124,1,left,7.53346918626477,33.300000000000004,25.766530813735233
125,1,left,4.6511591001775505,79.9,75.24884089982245
126,1,straight,4.750342984966756,16.7,11.949657015033242
127,1,straight,7.031785328622499,82.60000000000001,75.5682146713775
128,1,straight,8.22855986172688,83.7,75.47144013827312
129,1,straight,5.855184552573902,81.10000000000001,75.2448154474261
130,1,straight,8.716242257594063,87.2,78.48375774240594
131,1,left,6.924061797974531,82.80000000000001,75.87593820202548
132,1,left,6.777836935713477,82.5,75.72216306428652
133,1,left,7.982093101562346,66.7,58.717906898437654
134,1,left,4.743546205891153,76.4,71.65645379410886
135,1,left,7.092157989982576,83.30000000000001,76.20784201001743
136,1,straight,4.726977519011362,23.5,18.773022480988637
137,1,left,7.154994499003153,75.9,68.74500550099685
138,1,left,7.229132773647532,83.5,76.27086722635246
139,1,left,6.857999170258053,75.5,68.64200082974195
140,1,straight,6.878716717217214,75.3,68.42128328278278
141,1,straight,6.787819160766878,18.8,12.012180839233123
142,1,left,4.688794663185913,44.800000000000004,40.111205336814095
143,1,straight,4.697849894967389,51.2,46.50215010503261
144,1,left,7.345740325737321,83.30000000000001,75.95425967426269
145,1,left,4.6625280429499725,58.800000000000004,54.13747195705003
146,1,left,4.6553171649561405,65.7,61.044682835043865
147,1,straight,7.271815398641219,82.80000000000001,75.52818460135879
148,1,straight,7.210169463875427,75.7,68.48983053612457
149,1,left,7.651522830381637,76.80000000000001,69.14847716961837
150,1,left,7.2283489915276,83.5,76.2716510084724
151,1,left,4.650083583182078,72.9,68.24991641681792
152,1,left,7.893461051771794,83.9,76.00653894822821
