configuration,"instruction type: [3, 3]",traffic const: 0.5,9000.0 cars / hour
car id,turn type,lane,optimal travel time,actual travel time,delay
0,1,left,4.850218848903247,15.5,10.649781151096754
1,1,left,5.056228653567299,16.3,11.243771346432702
2,3,straight,5.060174851091333,17.2,12.139825148908667
3,1,left,4.992996774502569,16.400000000000002,11.407003225497434
4,3,straight,4.644401982667917,17.0,12.355598017332083
5,1,left,4.570865425301285,23.3,18.729134574698715
6,2,straight,4.63411178341054,17.0,12.365888216589461
7,2,straight,4.933837103327266,14.5,9.566162896672733
8,2,straight,4.782029768101709,22.1,17.317970231898293
9,2,straight,4.905590182932971,16.1,11.19440981706703
10,1,left,4.628143990306966,15.5,10.871856009693033
11,1,left,4.589386353506042,17.3,12.710613646493957
12,3,straight,4.6414550733077204,16.6,11.95854492669228
13,3,straight,4.374950203942755,13.3,8.925049796057245
14,1,left,4.440200892270606,12.9,8.459799107729395
15,1,left,4.426543353225166,15.600000000000001,11.173456646774834
16,3,straight,4.400379612380065,21.1,16.699620387619937
17,3,straight,4.406085585174135,23.700000000000003,19.293914414825867
18,3,straight,4.758798608518203,21.400000000000002,16.6412013914818
19,1,left,4.388397661606009,33.300000000000004,28.911602338393994
20,2,straight,4.325020763952413,21.0,16.674979236047587
21,2,straight,4.272900462105699,18.900000000000002,14.627099537894303
22,1,left,4.388323652927327,17.1,12.711676347072675
23,3,straight,4.540441357178156,13.5,8.959558642821843
24,2,straight,4.241389512980886,21.900000000000002,17.658610487019118
25,2,straight,4.727875934527655,20.6,15.872124065472345
26,3,straight,4.298313116480917,19.6,15.301686883519086
27,2,straight,4.3890418278065795,20.6,16.210958172193422
28,3,straight,4.294284595482078,20.200000000000003,15.905715404517924
29,1,left,4.248961611808679,13.5,9.251038388191322
30,1,left,4.286816721846321,18.7,14.413183278153678
31,1,left,4.543772255593144,29.700000000000003,25.15622774440686
32,1,left,4.351803937706758,23.8,19.448196062293242
33,1,left,4.658315013934712,34.6,29.94168498606529
34,3,straight,4.220792981097704,22.0,17.779207018902298
35,1,left,4.218610558364625,16.2,11.981389441635375
36,3,straight,4.343791314206003,20.1,15.756208685793998
37,3,straight,4.220738163689008,19.0,14.779261836310992
38,3,straight,4.389066070752397,25.200000000000003,20.810933929247604
39,1,left,4.1861274228275205,20.400000000000002,16.21387257717248
40,1,left,4.133353201360198,27.1,22.966646798639804
41,2,straight,4.2125656382092975,23.5,19.2874343617907
42,1,left,4.320393368456325,17.5,13.179606631543674
43,2,straight,4.582712525297429,22.5,17.917287474702572
44,3,straight,4.213572522327254,29.6,25.386427477672747
45,3,straight,4.287597644880465,26.0,21.712402355119536
46,2,straight,4.276261756796632,21.1,16.82373824320337
47,3,straight,4.214311197896581,17.1,12.88568880210342
48,1,left,4.169163713420201,22.400000000000002,18.2308362865798
49,1,left,4.190304137758841,20.700000000000003,16.509695862241163
50,1,left,4.395067368200496,22.5,18.104932631799503
51,2,straight,4.211673205352077,20.1,15.888326794647924
52,1,left,4.142224447907917,25.1,20.957775552092084
53,3,straight,4.235051933471777,17.1,12.864948066528225
54,1,left,4.15580562666421,30.1,25.94419437333579
55,2,straight,4.257110929692549,17.6,13.342889070307454
56,3,straight,4.232909664784424,16.8,12.567090335215577
57,3,straight,4.214833334946074,20.3,16.085166665053926
58,2,straight,4.216213113334118,19.200000000000003,14.983786886665886
59,2,straight,4.211928169143346,24.1,19.888071830856656
60,2,straight,4.21337284829425,25.3,21.086627151705752
61,3,straight,4.321458569560871,21.400000000000002,17.07854143043913
62,1,left,4.1710983668311385,34.5,30.32890163316886
63,3,straight,4.226947327506302,15.700000000000001,11.473052672493699
64,3,straight,4.227416596877218,18.5,14.272583403122782
65,2,straight,4.274557505004875,30.400000000000002,26.125442494995127
66,1,left,4.149904600251992,20.400000000000002,16.25009539974801
67,1,left,4.247948570048451,24.400000000000002,20.152051429951552
68,1,left,4.159824877125166,20.200000000000003,16.040175122874835
69,2,straight,4.21195617350085,26.8,22.588043826499153
70,2,straight,4.251122587620568,19.8,15.548877412379433
71,1,left,4.290252582339841,29.6,25.309747417660162
72,1,left,4.19448794129858,18.5,14.30551205870142
73,3,straight,4.274214051367661,17.1,12.82578594863234
74,1,left,4.1693064277979985,20.3,16.130693572202002
75,2,straight,4.212658859736291,32.0,27.78734114026371
76,3,straight,4.259561973479203,22.3,18.040438026520796
77,1,left,4.358387277300479,34.6,30.24161272269952
78,1,left,4.440754107333683,39.7,35.25924589266632
79,1,left,4.13707852153249,20.6,16.46292147846751
80,2,straight,4.239492876443665,25.200000000000003,20.96050712355634
81,2,straight,4.212266583862759,34.4,30.18773341613724
82,3,straight,4.240760402299068,19.8,15.559239597700934
83,1,left,4.538291600467916,44.7,40.16170839953209
84,1,left,4.133401638985864,25.8,21.666598361014138
85,1,left,4.272425226186375,19.3,15.027574773813626
86,1,left,4.255722529442228,20.0,15.744277470557773
87,3,straight,4.241018806024009,27.5,23.25898119397599
88,1,left,4.249876733145285,21.8,17.550123266854715
89,3,straight,4.2310396199732265,32.800000000000004,28.568960380026777
90,3,straight,4.262221075475295,24.900000000000002,20.637778924524707
91,2,straight,4.317684126216329,34.6,30.282315873783674
92,1,left,4.53565833780548,23.400000000000002,18.864341662194523
93,2,straight,4.2845431713636115,27.3,23.01545682863639
94,1,left,4.147064331915291,15.8,11.652935668084709
95,1,left,4.281465632915322,40.400000000000006,36.118534367084685
96,2,straight,4.506507875107132,23.6,19.09349212489287
97,2,straight,4.60159211762959,28.5,23.89840788237041
98,3,straight,4.22445776097851,23.8,19.57554223902149
99,1,left,4.25091359074326,24.5,20.24908640925674
100,3,straight,4.239352918511532,29.0,24.760647081488468
101,1,left,4.230987497432628,29.900000000000002,25.669012502567373
102,3,straight,4.242324900847471,30.6,26.35767509915253
103,1,left,4.163063149539948,20.8,16.636936850460053
104,2,straight,4.4738682707766815,17.8,13.32613172922332
105,1,left,4.679873274086282,28.200000000000003,23.52012672591372
106,3,straight,4.21229297501665,17.7,13.487707024983349
107,3,straight,4.523929851108623,17.8,13.276070148891378
108,3,straight,4.5291356857596545,20.700000000000003,16.170864314240347
109,1,left,4.368675952778338,27.3,22.931324047221665
110,1,left,4.1613080926362445,32.7,28.53869190736376
111,3,straight,4.243481478338245,22.3,18.056518521661758
112,3,straight,4.3753610333241975,20.6,16.224638966675805
113,1,left,4.453039165137942,32.300000000000004,27.846960834862063
114,1,left,4.14354986295993,15.700000000000001,11.55645013704007
115,1,left,4.195003988837133,37.9,33.70499601116286
116,1,left,4.226073305098998,43.0,38.773926694901
117,1,left,4.552702694919757,37.4,32.84729730508024
118,2,straight,4.634322276154174,19.700000000000003,15.065677723845829
119,1,left,4.668642433569171,42.300000000000004,37.631357566430836
120,1,left,4.157837716244727,20.8,16.642162283755273
121,1,left,4.264066104032517,48.2,43.93593389596749
122,1,left,4.229005196708798,46.400000000000006,42.17099480329121
123,1,left,4.201379313062634,43.400000000000006,39.198620686937375
124,3,straight,4.23211592754124,35.7,31.467884072458762
125,2,straight,4.3806724866560565,33.1,28.719327513343945
126,2,straight,4.638578607551767,27.400000000000002,22.761421392448234
127,2,straight,4.738701526101521,14.8,10.061298473898479
128,2,straight,4.239290448896731,27.6,23.36070955110327
129,2,straight,4.445531587327571,22.900000000000002,18.45446841267243
130,1,left,4.191161462962324,26.400000000000002,22.20883853703768
131,3,straight,4.220528559968175,40.6,36.37947144003183
132,1,left,4.301627703313907,40.6,36.2983722966861
133,1,left,4.221282635758826,31.5,27.278717364241174
134,2,straight,4.220739806802878,18.6,14.379260193197123
135,3,straight,4.862573178503898,16.3,11.437426821496103
136,3,straight,4.2633610131924,37.6,33.3366389868076
137,1,left,4.17817371766838,25.900000000000002,21.721826282331623
138,3,straight,4.491974418986088,17.900000000000002,13.408025581013913
139,2,straight,4.914659218708777,26.8,21.885340781291223
140,3,straight,4.462825132614191,23.200000000000003,18.73717486738581
141,2,straight,4.974483969811531,31.3,26.32551603018847
142,1,left,4.233969246777751,48.5,44.266030753222246
143,1,left,4.372282918876897,45.7,41.327717081123104
144,1,left,6.624273660311939,50.0,43.37572633968806
145,2,straight,4.229552702219731,27.3,23.07044729778027
