configuration,"instruction type: [1, 1]",traffic const: 0.75,13500.0 cars / hour
car id,turn type,lane,optimal travel time,actual travel time,delay
0,1,left,5.360366341278288,14.8,9.439633658721712
1,1,straight,5.6970942573153875,17.1,11.402905742684613
2,1,straight,5.55211384381614,25.6,20.04788615618386
3,1,straight,5.31058017002374,34.5,29.18941982997626
4,1,left,5.526272974190494,39.7,34.17372702580951
5,1,left,5.027977003307666,16.8,11.772022996692336
6,1,left,5.089374096855126,14.4,9.310625903144874
7,1,straight,5.171079656387816,14.8,9.628920343612185
8,1,left,5.053921684559655,22.5,17.446078315440346
9,1,straight,5.4875229202398765,15.0,9.512477079760124
10,1,straight,4.985365747481679,43.800000000000004,38.814634252518324
11,1,left,5.4808769164981275,44.800000000000004,39.31912308350188
12,1,straight,5.718753428112971,53.300000000000004,47.581246571887036
13,1,left,5.017363476791365,19.1,14.082636523208636
14,1,left,6.040080626707066,58.0,51.959919373292934
15,1,left,5.144778387858185,25.3,20.155221612141816
16,1,left,5.071206515712511,25.3,20.22879348428749
17,1,left,5.156643812570734,31.1,25.943356187429266
18,1,straight,5.106501520239812,29.900000000000002,24.79349847976019
19,1,left,5.174678625984035,40.300000000000004,35.12532137401597
20,1,straight,4.929532576372522,14.100000000000001,9.170467423627478
21,1,straight,5.230793658038307,48.900000000000006,43.6692063419617
22,1,left,5.447928787532774,49.800000000000004,44.35207121246723
23,1,left,5.183252669903293,30.400000000000002,25.21674733009671
24,1,straight,5.680866688115441,58.400000000000006,52.71913331188456
25,1,left,5.347282075559415,39.2,33.85271792444059
26,1,left,5.994780860355926,63.1,57.10521913964408
27,1,straight,6.4875198085428805,71.0,64.51248019145712
28,1,left,4.942054561302238,13.600000000000001,8.657945438697762
29,1,straight,5.564669394330112,47.7,42.13533060566989
30,1,straight,5.225832898154198,52.300000000000004,47.07416710184581
31,1,straight,4.9719996023044395,22.3,17.32800039769556
32,1,straight,4.929508027625249,29.6,24.67049197237475
33,1,left,7.249261677971685,75.60000000000001,68.35073832202832
34,1,straight,5.3926954435832615,61.400000000000006,56.00730455641674
35,1,straight,5.784819478116563,57.1,51.31518052188344
36,1,left,4.923378524869586,34.800000000000004,29.87662147513042
37,1,left,4.944318546720987,43.7,38.75568145327902
38,1,left,4.890410587103155,65.2,60.30958941289685
39,1,left,4.981139108030716,59.7,54.718860891969285
40,1,straight,4.821796690410784,68.0,63.178203309589215
41,1,straight,5.0632679113406835,52.300000000000004,47.23673208865932
42,1,left,4.962428094196987,25.0,20.037571905803013
43,1,left,4.996625254889565,62.7,57.70337474511044
44,1,straight,5.0844362601098165,33.6,28.515563739890183
45,1,left,5.098042523204876,71.60000000000001,66.50195747679513
46,1,left,5.2150239671895005,80.9,75.68497603281051
47,1,straight,5.195476418052101,42.400000000000006,37.2045235819479
48,1,straight,7.032212445720117,86.60000000000001,79.56778755427989
49,1,straight,6.94830550739021,87.10000000000001,80.15169449260979
50,1,straight,7.053191694998101,87.30000000000001,80.2468083050019
51,1,straight,4.695430065087235,73.4,68.70456993491277
52,1,left,7.174369910501934,83.60000000000001,76.42563008949807
53,1,straight,5.3570651286308,51.900000000000006,46.542934871369205
54,1,left,6.911922555848542,87.2,80.28807744415145
55,1,straight,4.6875582825753375,81.9,77.21244171742467
56,1,straight,5.545646706226949,60.7,55.154353293773056
57,1,straight,7.4664662525426655,83.30000000000001,75.83353374745735
58,1,straight,6.528858720224561,65.10000000000001,58.571141279775446
59,1,straight,7.030332644308536,87.2,80.16966735569147
60,1,left,7.017617595603785,87.60000000000001,80.58238240439623
61,1,left,7.572858655032412,83.5,75.9271413449676
62,1,straight,8.0294331343372,83.60000000000001,75.57056686566281
63,1,left,5.783910985757087,65.9,60.11608901424292
64,1,left,6.997814379251217,87.7,80.70218562074879
65,1,straight,6.119083722285695,74.2,68.08091627771431
66,1,left,7.38227457227398,69.9,62.51772542772603
67,1,left,6.992587594049031,78.0,71.00741240595097
68,1,straight,7.017993827797069,77.60000000000001,70.58200617220294
69,1,straight,6.805418980640629,92.2,85.39458101935938
70,1,left,6.646075606669496,78.80000000000001,72.15392439333051
71,1,straight,6.812826683766193,82.30000000000001,75.48717331623382
72,1,straight,7.05233671571175,87.10000000000001,80.04766328428826
73,1,left,6.950364972362617,83.30000000000001,76.34963502763739
74,1,left,6.9347170313341575,83.0,76.06528296866584
75,1,left,6.927223241269829,83.0,76.07277675873017
76,1,straight,6.7276734733366075,86.2,79.4723265266634
77,1,left,8.262727117597047,75.4,67.13727288240295
78,1,straight,8.12119349348681,88.5,80.37880650651319
79,1,left,6.708024342665357,92.60000000000001,85.89197565733465
80,1,left,7.90206158792632,88.4,80.49793841207368
81,1,left,6.921625161262722,77.9,70.97837483873728
82,1,left,7.370207983037916,88.5,81.12979201696209
83,1,left,6.922223351515752,78.2,71.27777664848425
84,1,straight,7.161324258083106,87.7,80.5386757419169
85,1,straight,7.085970531434051,87.4,80.31402946856595
86,1,left,7.014438483893142,82.5,75.48556151610686
87,1,straight,6.733706939114086,82.0,75.26629306088591
88,1,left,7.162206127090173,87.80000000000001,80.63779387290984
89,1,straight,6.99217325876855,82.60000000000001,75.60782674123146
90,1,straight,7.100632211836685,86.80000000000001,79.69936778816333
91,1,left,6.89690930604147,87.80000000000001,80.90309069395855
92,1,left,6.800150776737935,82.80000000000001,75.99984922326207
93,1,straight,7.088901827329418,87.7,80.61109817267058
94,1,left,7.090230128553305,87.7,80.6097698714467
95,1,left,6.750272851447192,87.60000000000001,80.84972714855282
96,1,left,6.805531007537466,78.30000000000001,71.49446899246254
97,1,straight,6.813307215055641,77.5,70.68669278494436
98,1,straight,6.790440012850058,87.0,80.20955998714994
99,1,straight,6.77936614851822,86.80000000000001,80.02063385148179
100,1,straight,6.809869158571117,91.30000000000001,84.4901308414289
101,1,straight,6.800849355621682,91.7,84.89915064437832
102,1,straight,6.826188617271653,82.5,75.67381138272835
103,1,left,6.702716905831196,82.5,75.7972830941688
104,1,straight,6.801374985263795,86.9,80.09862501473621
105,1,straight,8.397611332737227,84.10000000000001,75.70238866726278
106,1,left,6.805945646559187,82.5,75.69405435344082
107,1,left,6.886679659448861,87.80000000000001,80.91332034055115
108,1,straight,6.808527807688028,77.4,70.59147219231198
109,1,left,6.780322982066284,87.60000000000001,80.81967701793373
110,1,left,7.066646176963698,88.0,80.9333538230363
111,1,straight,6.932978212087414,86.7,79.76702178791258
112,1,straight,6.812223850895716,82.30000000000001,75.48777614910429
113,1,straight,6.824201997852482,86.4,79.57579800214752
