configuration,"instruction type: [1, 1]",traffic const: 0.5,9000.0 cars / hour
car id,turn type,lane,optimal travel time,actual travel time,delay
0,1,straight,5.1710361042269914,73.2,68.02896389577302
1,1,straight,5.192493631176698,12.200000000000001,7.007506368823303
2,1,straight,5.5123154361866575,14.4,8.887684563813343
3,1,left,5.04694364947671,75.60000000000001,70.55305635052329
4,1,left,5.249637598498737,37.7,32.450362401501266
5,1,straight,5.316311996777152,14.5,9.183688003222848
6,1,left,4.957775477171465,96.80000000000001,91.84222452282854
7,1,left,5.246856618493283,15.5,10.253143381506717
8,1,left,5.144885926198619,20.200000000000003,15.055114073801384
9,1,straight,5.171083069640617,24.0,18.828916930359384
10,1,left,4.8394727256603725,38.0,33.16052727433963
11,1,left,4.99657384521572,40.300000000000004,35.30342615478428
12,1,straight,5.196525601120257,120.30000000000001,115.10347439887975
13,1,left,5.071304356891297,95.60000000000001,90.5286956431087
14,1,left,5.116494207643457,121.7,116.58350579235655
15,1,straight,5.262363205935558,126.4,121.13763679406445
16,1,left,5.184209018883439,62.900000000000006,57.71579098111657
17,1,left,4.890434423420695,131.1,126.2095655765793
18,1,left,5.336632844122237,37.0,31.663367155877765
19,1,left,5.184335051647588,93.7,88.51566494835241
20,1,left,5.348423837503136,60.900000000000006,55.55157616249687
21,1,left,5.539794662809623,65.8,60.26020533719037
22,1,left,5.354543046643462,90.2,84.84545695335655
23,1,left,5.218290858758742,33.0,27.781709141241258
24,1,left,4.903267060764529,35.9,30.99673293923547
25,1,straight,5.2820332301555135,129.5,124.21796676984448
26,1,straight,4.948083127485426,68.5,63.551916872514575
27,1,straight,4.848104016369291,131.70000000000002,126.85189598363073
28,1,straight,6.109791775305558,155.70000000000002,149.59020822469446
29,1,left,6.634708344766793,160.5,153.8652916552332
30,1,left,4.966094568753571,128.9,123.93390543124643
31,1,left,5.668475189931355,127.10000000000001,121.43152481006865
32,1,left,5.761313114728136,131.8,126.03868688527187
33,1,left,6.01134714977042,218.8,212.7886528502296
34,1,left,7.723058518961925,142.4,134.67694148103809
35,1,straight,6.7292452808759995,146.1,139.370754719124
36,1,left,5.736436292558242,136.5,130.76356370744176
37,1,straight,6.402416026543798,212.3,205.89758397345622
38,1,left,5.793887615151684,141.3,135.50611238484834
39,1,straight,7.016499945594181,216.8,209.78350005440583
40,1,straight,5.859797656056543,145.9,140.04020234394346
41,1,left,6.854820543730252,146.4,139.54517945626975
42,1,straight,7.012845972301755,146.3,139.28715402769825
43,1,left,5.46776977552233,74.60000000000001,69.13223022447768
44,1,straight,6.870923935074633,146.4,139.52907606492536
45,1,straight,5.74919157677614,79.2,73.45080842322386
46,1,left,7.015717301958095,234.70000000000002,227.68428269804193
47,1,straight,6.048278963371081,172.10000000000002,166.05172103662895
48,1,left,5.705920133860578,233.70000000000002,227.99407986613943
49,1,left,6.8605658191438055,234.4,227.5394341808562
50,1,straight,6.875756771335473,145.9,139.02424322866455
51,1,straight,6.821459534312752,146.0,139.17854046568723
52,1,left,7.0927411608428335,146.70000000000002,139.6072588391572
53,1,straight,7.017385730383975,146.6,139.58261426961602
54,1,straight,6.900294405647783,234.20000000000002,227.29970559435225
55,1,left,6.841578590527358,234.4,227.55842140947266
56,1,left,6.774101403917589,234.3,227.5258985960824
57,1,straight,6.8608154976431575,146.1,139.23918450235684
58,1,straight,5.133510421499548,171.3,166.16648957850046
59,1,left,7.096368162837886,234.8,227.70363183716213
