configuration,"instruction type: [1, 1]",traffic const: 0.25,4500.0 cars / hour
car id,turn type,lane,optimal travel time,actual travel time,delay
0,1,straight,5.080139989951575,14.600000000000001,9.519860010048426
1,1,straight,5.650677730085447,15.200000000000001,9.549322269914555
2,1,straight,5.080178656567267,21.0,15.919821343432734
3,1,straight,4.9294724172968545,14.4,9.470527582703145
4,1,straight,4.9294724172968545,12.9,7.970527582703146
5,1,straight,4.929520515762212,12.700000000000001,7.770479484237789
6,1,left,5.073606038978072,15.600000000000001,10.52639396102193
7,1,straight,4.912618980793174,12.5,7.587381019206826
8,1,straight,5.080104391930974,14.0,8.919895608069027
9,1,straight,4.739065711289138,17.6,12.860934288710864
10,1,left,4.9033108841832505,14.4,9.49668911581675
11,1,left,4.842510673671018,19.400000000000002,14.557489326328984
12,1,left,4.855983870431764,13.700000000000001,8.844016129568237
13,1,straight,4.846456581763825,17.7,12.853543418236175
14,1,straight,4.885960212175875,25.6,20.714039787824127
15,1,straight,4.8531816532369385,24.6,19.746818346763064
16,1,left,4.716572854225941,17.0,12.28342714577406
17,1,straight,4.8797387304354976,24.900000000000002,20.020261269564504
18,1,straight,4.672435519622893,16.1,11.427564480377107
19,1,left,4.658506283397137,16.8,12.141493716602863
20,1,left,4.660066263334981,23.700000000000003,19.03993373666502
21,1,left,4.6729186912097935,28.200000000000003,23.52708130879021
22,1,left,4.71618957147393,18.3,13.583810428526071
23,1,left,4.652935534967489,18.3,13.64706446503251
24,1,left,4.704593047994549,23.700000000000003,18.995406952005453
25,1,left,5.037025941356069,21.200000000000003,16.162974058643933
26,1,straight,4.677221614642712,25.6,20.92277838535729
27,1,left,5.017318042249609,19.5,14.48268195775039
28,1,left,4.981020901344757,19.400000000000002,14.418979098655246
29,1,left,4.663735657436491,29.700000000000003,25.036264342563513
30,1,straight,5.068265068472266,26.0,20.931734931527735
31,1,left,4.743892690173103,22.200000000000003,17.456107309826898
32,1,straight,4.807728450041061,28.700000000000003,23.89227154995894
33,1,straight,4.673159658609954,25.5,20.826840341390046
34,1,left,5.094410323495376,33.2,28.10558967650463
35,1,left,4.836943705380291,29.1,24.26305629461971
36,1,straight,4.936056018479555,35.1,30.163943981520447
37,1,straight,4.732992170415963,31.1,26.36700782958404
38,1,left,4.877889023932708,20.700000000000003,15.822110976067295
39,1,left,4.664490923508702,23.8,19.1355090764913
40,1,straight,4.69065983724109,33.4,28.70934016275891
41,1,left,4.714805324893332,40.400000000000006,35.68519467510667
42,1,straight,4.771991555307214,31.400000000000002,26.62800844469279
43,1,straight,4.702886647725848,24.6,19.897113352274154
44,1,left,4.646295715352899,16.8,12.153704284647102
45,1,straight,4.743670563590906,36.6,31.856329436409094
46,1,straight,4.728350183506976,43.7,38.97164981649303
47,1,straight,4.714126543308766,44.5,39.785873456691235
48,1,straight,4.714739073183371,50.5,45.785260926816626
49,1,straight,4.7409807667585815,23.200000000000003,18.45901923324142
50,1,straight,4.798803602462293,45.7,40.90119639753771
51,1,straight,4.725943573820744,30.3,25.574056426179258
52,1,straight,4.697650911048291,57.400000000000006,52.70234908895171
53,1,straight,4.676348016543513,28.3,23.623651983456487
54,1,left,4.659478368198462,35.7,31.04052163180154
55,1,left,4.674303647280233,42.6,37.92569635271977
56,1,left,5.070321366829062,30.3,25.229678633170938
57,1,straight,4.686336118142595,28.900000000000002,24.213663881857407
58,1,left,4.9231629519324205,35.0,30.07683704806758
59,1,left,4.9514278234355835,53.800000000000004,48.84857217656442
60,1,left,4.6585369132690975,47.800000000000004,43.14146308673091
61,1,straight,4.713573986269386,49.0,44.28642601373061
62,1,straight,4.733129471838791,40.900000000000006,36.16687052816121
63,1,straight,4.738179816479572,56.1,51.36182018352043
64,1,straight,4.762805270222409,47.7,42.937194729777595
65,1,left,4.742847803796288,63.5,58.75715219620371
66,1,straight,4.7946708975180385,59.7,54.905329102481964
67,1,left,4.748690406140536,67.4,62.651309593859466
68,1,left,4.7802807515844075,70.4,65.61971924841559
69,1,straight,4.749555025354109,30.8,26.05044497464589
70,1,left,4.706989341167293,29.700000000000003,24.99301065883271
71,1,left,4.836944000237569,46.5,41.663055999762435
72,1,left,4.736678794962996,36.7,31.963321205037005
73,1,left,5.246736384978028,74.4,69.15326361502198
74,1,left,4.839269831401586,59.1,54.260730168598414
75,1,left,4.909859229503339,53.300000000000004,48.390140770496664
76,1,straight,4.910356350973804,39.7,34.789643649026196
77,1,left,5.408882520361663,46.7,41.29111747963834
78,1,left,4.9735679580326915,60.300000000000004,55.326432041967315
79,1,left,5.366563184882965,53.7,48.33343681511704
80,1,left,4.646062701428072,61.0,56.35393729857193
81,1,straight,4.675832363889094,58.7,54.02416763611091
82,1,left,4.654973274311152,66.3,61.645026725688844
83,1,straight,4.67315840694318,67.5,62.82684159305682
84,1,straight,4.676561140556511,74.4,69.72343885944349
85,1,straight,7.203099284591026,75.2,67.99690071540897
86,1,straight,4.693691513766962,72.60000000000001,67.90630848623304
87,1,straight,7.023963874041315,75.2,68.17603612595869
88,1,straight,7.450943965104307,75.8,68.3490560348957
89,1,straight,5.371921115628074,60.2,54.82807888437193
90,1,straight,5.330899301519016,67.2,61.869100698480985
91,1,left,4.766252083110299,75.8,71.0337479168897
92,1,left,5.284526004944222,75.0,69.71547399505577
93,1,straight,4.785228637035352,68.9,64.11477136296466
94,1,straight,5.070409883494611,72.7,67.6295901165054
95,1,straight,4.773947048756897,63.0,58.226052951243105
96,1,left,7.391279388137685,76.2,68.80872061186231
97,1,left,7.728067528989484,76.80000000000001,69.07193247101053
98,1,straight,4.681388547196813,62.800000000000004,58.118611452803194
