configuration,"instruction type: [1, 1]",traffic const: 0.25,4500.0 cars / hour
car id,turn type,lane,optimal travel time,actual travel time,delay
0,1,left,5.4860586512830505,15.700000000000001,10.21394134871695
1,1,straight,5.38661752203769,15.200000000000001,9.81338247796231
2,1,straight,5.273049947228485,15.3,10.026950052771515
3,1,straight,5.272974633101998,16.2,10.927025366898
4,1,straight,5.420949319520013,14.100000000000001,8.679050680479989
5,1,straight,5.074000558422701,12.700000000000001,7.6259994415773
6,1,left,5.2467418475368275,14.600000000000001,9.353258152463173
7,1,straight,4.929532576372522,13.3,8.370467423627478
8,1,left,4.778465269994559,16.6,11.821534730005443
9,1,straight,5.305763748919563,23.3,17.994236251080437
10,1,straight,5.071387161032876,25.0,19.928612838967126
11,1,straight,4.9294642042065275,31.3,26.370535795793472
12,1,left,4.687373115058541,19.0,14.312626884941459
13,1,straight,4.817025062091082,19.900000000000002,15.08297493790892
14,1,straight,4.94952991262872,40.1,35.15047008737128
15,1,straight,4.711874484629434,16.400000000000002,11.688125515370569
16,1,straight,4.719240216023063,25.5,20.780759783976936
17,1,straight,4.831606193628318,29.200000000000003,24.368393806371685
18,1,straight,4.831606193628318,38.300000000000004,33.46839380637169
19,1,left,4.646528419172466,15.8,11.153471580827535
20,1,straight,4.814452434655162,30.1,25.28554756534484
21,1,straight,4.944737572523589,45.0,40.05526242747641
22,1,straight,4.734532744860321,29.400000000000002,24.66546725513968
23,1,left,4.718518690075041,43.400000000000006,38.68148130992496
24,1,straight,4.777064303521756,51.800000000000004,47.02293569647825
25,1,left,4.64596047616465,18.6,13.954039523835352
26,1,left,4.684108684838764,24.8,20.115891315161235
27,1,straight,4.977716452266503,30.6,25.6222835477335
28,1,straight,4.733969649809611,33.5,28.76603035019039
29,1,left,4.769625059752231,39.300000000000004,34.530374940247775
30,1,straight,5.008705893603916,40.2,35.191294106396086
31,1,straight,4.838272364577119,47.5,42.66172763542288
32,1,left,4.7376489923463225,39.0,34.26235100765368
33,1,straight,5.305906209699104,37.5,32.1940937903009
34,1,straight,4.708297511872863,17.7,12.991702488127135
35,1,straight,4.8870971501610425,20.900000000000002,16.01290284983896
36,1,straight,4.679130691433672,44.5,39.82086930856633
37,1,left,4.785348342823278,43.0,38.214651657176724
38,1,left,4.655763887951582,47.800000000000004,43.144236112048425
39,1,straight,4.698945653848147,46.900000000000006,42.20105434615186
40,1,left,4.806918927091953,44.400000000000006,39.59308107290805
41,1,left,4.6856708908035944,47.800000000000004,43.11432910919641
42,1,straight,4.703310206454883,50.1,45.39668979354512
43,1,left,4.648972267062253,52.1,47.451027732937746
44,1,left,4.871772836916001,26.200000000000003,21.328227163084
45,1,straight,4.685949674467631,34.6,29.914050325532372
46,1,left,5.0287635084606785,31.400000000000002,26.371236491539324
47,1,straight,4.744943474571483,58.900000000000006,54.15505652542852
48,1,left,4.667276704021111,54.2,49.53272329597889
49,1,left,4.659013186065803,63.6,58.9409868139342
50,1,left,5.053952152111012,40.400000000000006,35.346047847889
51,1,left,4.65736816701442,70.2,65.54263183298558
52,1,straight,5.106287330663739,49.2,44.09371266933626
53,1,straight,4.781913603136965,46.400000000000006,41.61808639686304
