configuration,"instruction type: [3, 3]",traffic const: 0.25,4500.0 cars / hour
car id,turn type,lane,optimal travel time,actual travel time,delay
0,1,left,4.850218848903247,17.7,12.849781151096753
1,2,straight,4.929984290650486,16.8,11.870015709349515
2,2,straight,4.71039048605532,16.2,11.489609513944679
3,1,left,4.492318017347876,14.700000000000001,10.207681982652126
4,3,straight,4.6547552112365205,15.9,11.245244788763479
5,2,straight,4.627798639860053,14.8,10.172201360139947
6,3,straight,4.629075468063058,15.9,11.270924531936942
7,1,left,4.460760903769524,17.3,12.839239096230477
8,2,straight,4.339243916063781,17.1,12.76075608393622
9,3,straight,4.29832684703331,16.900000000000002,12.601673152966693
10,3,straight,4.544480632648187,16.6,12.055519367351813
11,2,straight,4.260207940276991,20.3,16.03979205972301
12,1,left,4.186330029938408,20.200000000000003,16.013669970061596
13,1,left,4.495381615815746,17.6,13.104618384184256
14,1,left,4.160662515124195,16.8,12.639337484875806
15,3,straight,4.296322262416342,18.6,14.303677737583659
16,3,straight,4.223081024855428,18.5,14.276918975144572
17,3,straight,4.495731392125688,19.6,15.104268607874314
18,3,straight,4.2130639320021475,16.5,12.286936067997853
19,3,straight,4.211882421719966,20.200000000000003,15.988117578280036
20,1,left,4.137215687411856,18.8,14.662784312588144
21,2,straight,4.241370422303498,18.900000000000002,14.658629577696505
22,2,straight,4.212725691016996,17.8,13.587274308983005
23,1,left,4.1460935760362,12.8,8.6539064239638
24,2,straight,4.218867724994035,23.0,18.781132275005966
25,3,straight,4.216104142471884,16.6,12.383895857528117
26,3,straight,4.250784943851847,19.200000000000003,14.949215056148155
27,3,straight,4.211956653503051,16.8,12.58804334649695
28,3,straight,4.211997045797503,18.2,13.988002954202496
29,2,straight,4.250784335699318,17.1,12.849215664300683
30,1,left,4.171915742140931,16.3,12.128084257859069
31,2,straight,4.244968600833096,15.9,11.655031399166905
32,3,straight,4.231938481960479,15.8,11.56806151803952
33,2,straight,4.256956612322038,19.0,14.743043387677961
34,1,left,4.237223921385503,15.4,11.162776078614497
35,3,straight,4.274215417195733,18.0,13.725784582804266
36,1,left,4.182335835344261,19.6,15.41766416465574
37,3,straight,4.250148044381988,20.900000000000002,16.649851955618015
38,2,straight,4.3727017353857525,19.900000000000002,15.527298264614249
39,2,straight,4.372744507197767,22.8,18.42725549280223
40,1,left,4.331355875832911,20.1,15.76864412416709
41,3,straight,4.335432090225621,17.0,12.66456790977438
42,2,straight,4.349854636412734,28.200000000000003,23.85014536358727
43,3,straight,4.459521683542059,16.900000000000002,12.440478316457943
44,3,straight,4.222214269040759,18.2,13.97778573095924
45,1,left,4.29301902116399,15.4,11.10698097883601
46,3,straight,4.31513661434423,22.3,17.98486338565577
47,3,straight,4.484634739792212,17.900000000000002,13.415365260207789
48,3,straight,4.296468254586956,27.6,23.303531745413046
49,3,straight,4.455810237023354,23.200000000000003,18.74418976297665
50,3,straight,4.3057939080938255,26.5,22.194206091906175
51,3,straight,4.469022057606572,26.700000000000003,22.23097794239343
52,2,straight,4.459646509566932,16.400000000000002,11.94035349043307
53,3,straight,4.694299811313965,15.9,11.205700188686034
54,1,left,4.59629227703787,17.8,13.20370772296213
55,1,left,4.269374042344672,19.400000000000002,15.13062595765533
56,2,straight,4.561137986277244,18.3,13.738862013722756
57,3,straight,4.339629976566119,18.900000000000002,14.560370023433883
58,2,straight,4.21469367885866,15.4,11.18530632114134
59,1,left,4.248077367193462,24.700000000000003,20.451922632806543
60,3,straight,4.664356906366165,16.8,12.135643093633835
61,3,straight,4.422934792624452,28.5,24.077065207375547
62,3,straight,4.801999571652609,33.1,28.298000428347393
63,3,straight,4.628925583109141,22.1,17.47107441689086
64,1,left,4.65835448320295,17.900000000000002,13.241645516797053
65,3,straight,4.75722064899182,17.5,12.742779351008181
66,1,left,4.6774344408324895,16.1,11.422565559167513
